#{"t_start": 1664969536.207807, "env_id": null}
r,l,t
-21.0,21,177.968613
-51.0,51,177.980253
-51.0,51,177.997833
-51.0,51,178.124987
-42.0,42,178.13184
-43.0,43,178.1476
-51.0,51,178.194858
-21.0,21,178.19898
-11.0,11,178.242404
-29.0,29,178.24247
-6.0,6,178.268366
-16.0,16,178.309247
-51.0,51,178.347898
-6.0,6,178.36481
-50.0,50,178.384809
-51.0,51,178.436041
-18.0,18,178.4393
-51.0,51,178.467418
-21.0,21,178.50428
-51.0,51,178.520258
-33.0,33,178.538986
-14.0,14,178.582597
-8.0,8,178.6125
-51.0,51,178.640083
-49.0,49,178.672216
-51.0,51,178.693903
-26.0,26,178.721721
-12.0,12,178.730874
-17.0,17,178.790992
-51.0,51,178.800115
-19.0,19,178.813378
-8.0,8,178.848084
-51.0,51,178.870117
-17.0,17,178.874114
-51.0,51,179.000071
-41.0,41,179.024183
-51.0,51,179.042873
-51.0,51,179.070751
-20.0,20,179.147063
-42.0,42,179.196068
-51.0,51,179.20069
-4.0,4,179.218821
-51.0,51,179.260005
-26.0,26,179.301767
-51.0,51,179.348877
-51.0,51,179.404823
-48.0,48,179.42942
-6.0,6,179.456715
-6.0,6,179.484081
-51.0,51,179.497638
-51.0,51,179.55793
-15.0,15,179.623474
-51.0,51,179.627885
-38.0,38,179.662275
-51.0,51,179.695981
-45.0,45,179.808353
-3.0,3,179.820902
-51.0,51,179.827422
-8.0,8,182.207908
-51.0,51,182.210532
-15.0,15,182.223396
-51.0,51,182.246197
-51.0,51,182.400041
-51.0,51,182.404506
-51.0,51,182.420871
-51.0,51,182.44475
-14.0,14,182.457368
-51.0,51,182.607819
-51.0,51,182.622291
-48.0,48,182.631995
-51.0,51,182.657243
-29.0,29,182.72601
-51.0,51,182.832586
-44.0,44,182.841498
-51.0,51,182.845076
-22.0,22,182.947077
-51.0,51,182.947154
-46.0,46,183.019741
-51.0,51,183.053362
-3.0,3,183.067071
-38.0,38,183.0969
-51.0,51,183.155343
-18.0,18,183.173963
-38.0,38,183.185272
-51.0,51,183.285797
-43.0,43,183.363735
-51.0,51,183.377052
-51.0,51,183.410794
-9.0,9,183.415088
-6.0,6,183.44022
-7.0,7,183.469489
-51.0,51,183.506771
-28.0,28,183.528644
-12.0,12,183.56058
-23.0,23,183.568906
-51.0,51,183.581929
-15.0,15,183.594303
-15.0,15,183.654377
-35.0,35,183.703862
-51.0,51,183.74329
-4.0,4,183.755343
-51.0,51,183.758521
-6.0,6,183.772633
-51.0,51,183.825498
-26.0,26,183.859257
-51.0,51,183.884888
-10.0,10,183.901112
-21.0,21,183.913386
-6.0,6,183.93218
-51.0,51,183.975445
-5.0,5,183.996542
-18.0,18,184.072073
-51.0,51,184.090119
-51.0,51,184.108008
-51.0,51,184.146888
-44.0,44,184.284364
-51.0,51,184.297468
-2.0,2,184.30662
-51.0,51,184.333228
-51.0,51,184.372769
-3.0,3,184.384839
-18.0,18,184.460769
-51.0,51,184.50526
-51.0,51,184.527511
-51.0,51,184.553295
-7.0,7,184.557229
-51.0,51,184.668283
-33.0,33,184.685363
-51.0,51,184.710555
-2.0,2,184.71905
-51.0,51,184.753153
-35.0,35,184.825181
-3.0,3,184.837703
-51.0,51,184.869117
-43.0,43,184.880494
-9.0,9,184.909151
-51.0,51,184.942405
-51.0,51,185.031277
-35.0,35,185.055534
-51.0,51,185.067898
-10.0,10,185.071697
-12.0,12,185.10272
-51.0,51,185.151958
-51.0,51,185.237413
-51.0,51,185.240424
-51.0,51,185.26436
-51.0,51,185.300067
-38.0,38,185.359906
-6.0,6,185.3858
-28.0,28,185.402398
-49.0,49,185.402459
-6.0,6,185.410819
-4.0,4,185.428369
-51.0,51,185.450325
-13.0,13,185.484613
-10.0,10,185.492793
-22.0,22,185.496688
-6.0,6,185.521746
-34.0,34,185.547432
-6.0,6,185.572657
-24.0,24,185.593421
-4.0,4,185.607566
-51.0,51,185.667606
-51.0,51,185.703708
-51.0,51,185.740806
-51.0,51,185.767339
-30.0,30,185.767406
-5.0,5,185.782138
-7.0,7,185.802878
-51.0,51,185.856991
-51.0,51,185.893627
-15.0,15,185.902731
-7.0,7,185.914789
-51.0,51,185.920847
-11.0,11,185.958913
-51.0,51,185.963581
-47.0,47,186.078263
-45.0,45,186.084309
-38.0,38,186.102656
-49.0,49,186.138626
-10.0,10,186.180701
-34.0,34,186.198431
-4.0,4,186.198486
-17.0,17,186.272098
-51.0,51,186.280675
-51.0,51,186.306014
-25.0,25,186.395979
-51.0,51,186.399203
-35.0,35,186.402105
-33.0,33,186.402142
-4.0,4,186.415006
-10.0,10,186.457621
-15.0,15,186.461824
-5.0,5,186.476019
-7.0,7,186.484733
-34.0,34,186.51355
-51.0,51,186.578907
-51.0,51,186.65622
-51.0,51,186.665365
-43.0,43,186.671426
-24.0,24,186.736859
-49.0,49,186.757315
-30.0,30,186.784008
-8.0,8,186.793153
-3.0,3,186.797235
-3.0,3,186.806211
-4.0,4,186.81237
-3.0,3,186.815511
-23.0,23,186.829538
-47.0,47,186.843901
-9.0,9,186.85582
-10.0,10,186.882626
-7.0,7,186.896669
-3.0,3,186.912386
-6.0,6,186.944256
-25.0,25,187.050119
-51.0,51,187.050172
-51.0,51,187.089165
-51.0,51,187.121162
-5.0,5,187.144335
-22.0,22,187.155161
-8.0,8,187.183952
-26.0,26,187.276518
-51.0,51,187.288425
-51.0,51,187.323677
-32.0,32,187.32847
-6.0,6,187.351789
-36.0,36,187.440123
-13.0,13,187.506546
-51.0,51,187.53339
-45.0,45,187.549058
-11.0,11,187.590234
-50.0,50,187.600851
-9.0,9,187.636555
-51.0,51,187.756094
-51.0,51,187.791678
-51.0,51,187.833707
-51.0,51,187.862569
-14.0,14,187.893709
-10.0,10,187.907115
-7.0,7,187.941479
-3.0,3,187.95559
-51.0,51,187.983548
-51.0,51,188.020725
-49.0,49,188.136072
-34.0,34,188.150574
-14.0,14,188.19258
-51.0,51,188.19692
-10.0,10,188.233899
-51.0,51,188.255397
-36.0,36,188.302126
-20.0,20,188.321151
-20.0,20,188.343075
-34.0,34,188.343138
-7.0,7,188.371852
-18.0,18,188.394492
-51.0,51,188.522044
-51.0,51,188.562814
-43.0,43,188.58575
-51.0,51,188.594789
-7.0,7,188.594837
-35.0,35,188.74781
-51.0,51,188.747862
-51.0,51,188.806654
-51.0,51,188.815026
-50.0,50,188.922959
-51.0,51,188.926204
-51.0,51,188.970754
-51.0,51,188.979757
-8.0,8,189.005815
-29.0,29,189.035613
-26.0,26,189.089351
-4.0,4,189.106721
-51.0,51,189.12347
-33.0,33,189.170093
-15.0,15,189.182624
-51.0,51,189.216463
-51.0,51,189.303598
-51.0,51,189.370049
-51.0,51,189.381988
-7.0,7,189.409772
-51.0,51,189.413927
-4.0,4,189.427803
-11.0,11,189.444048
-46.0,46,189.469973
-17.0,17,189.475718
-50.0,50,189.528095
-33.0,33,189.540545
-11.0,11,189.565437
-11.0,11,189.5827
-36.0,36,189.587042
-16.0,16,189.635082
-51.0,51,189.661167
-2.0,2,189.66931
-20.0,20,189.673703
-24.0,24,189.685451
-11.0,11,189.714447
-3.0,3,189.726758
-24.0,24,189.776533
-2.0,2,189.782597
-51.0,51,189.819924
-48.0,48,189.837561
-10.0,10,189.86707
-51.0,51,189.885349
-27.0,27,189.900604
-51.0,51,189.933205
-35.0,35,189.994476
-51.0,51,190.03865
-51.0,51,190.086568
-51.0,51,190.134099
-23.0,23,190.137964
-51.0,51,190.194221
-4.0,4,190.205983
-39.0,39,190.220667
-32.0,32,190.232579
-19.0,19,190.264615
-51.0,51,192.645539
-26.0,26,192.653847
-51.0,51,192.762033
-46.0,46,192.781528
-8.0,8,192.793322
-45.0,45,192.82408
-51.0,51,192.835845
-4.0,4,192.835904
-5.0,5,192.849204
-51.0,51,192.951836
-51.0,51,192.960118
-51.0,51,192.994628
-51.0,51,193.009012
-25.0,25,193.032382
-3.0,3,193.043045
-34.0,34,193.057448
-19.0,19,193.076606
-9.0,9,193.107051
-6.0,6,193.126414
-42.0,42,193.136294
-51.0,51,193.213042
-25.0,25,193.213112
-51.0,51,193.222255
-51.0,51,193.290928
-27.0,27,193.323719
-33.0,33,193.337018
-15.0,15,193.359611
-51.0,51,193.419858
-40.0,40,193.529887
-51.0,51,193.538826
-51.0,51,193.547562
-13.0,13,193.573407
-9.0,9,193.581806
-47.0,47,193.603038
-16.0,16,193.663811
-51.0,51,193.725742
-51.0,51,193.757721
-51.0,51,193.767036
-8.0,8,193.795479
-44.0,44,193.829571
-16.0,16,193.837693
-12.0,12,193.846012
-10.0,10,193.870749
-9.0,9,193.874684
-2.0,2,193.879201
-51.0,51,193.933554
-16.0,16,193.941776
-16.0,16,193.945957
-27.0,27,194.028433
-51.0,51,194.028502
-11.0,11,194.060462
-7.0,7,194.080793
-51.0,51,194.089725
-51.0,51,194.096065
-5.0,5,194.111133
-29.0,29,194.16764
-51.0,51,194.179876
-5.0,5,194.182863
-9.0,9,194.207269
-10.0,10,194.213595
-51.0,51,194.244548
-13.0,13,194.253907
-51.0,51,194.266424
-17.0,17,194.305924
-51.0,51,194.370061
-49.0,49,194.416913
-48.0,48,194.445158
-7.0,7,194.478831
-3.0,3,194.493011
-46.0,46,194.497259
-23.0,23,194.524528
-51.0,51,194.610112
-28.0,28,194.628074
-41.0,41,194.711032
-51.0,51,194.725387
-19.0,19,194.797903
-51.0,51,194.830247
-51.0,51,194.843412
-10.0,10,194.862738
-8.0,8,194.891703
-51.0,51,194.921252
-18.0,18,194.954072
-13.0,13,194.963562
-36.0,36,194.96686
-51.0,51,194.973098
-34.0,34,195.082979
-33.0,33,195.092175
-4.0,4,195.110346
-51.0,51,195.146474
-51.0,51,195.164685
-14.0,14,195.170449
-15.0,15,195.198432
-6.0,6,195.216574
-51.0,51,195.275301
-4.0,4,195.293032
-51.0,51,195.335698
-51.0,51,195.341892
-49.0,49,195.381537
-51.0,51,195.459332
-44.0,44,195.497782
-51.0,51,195.512701
-15.0,15,195.515723
-19.0,19,195.563843
-51.0,51,195.5687
-17.0,17,195.639228
-20.0,20,195.645147
-39.0,39,195.668681
-6.0,6,195.697083
-45.0,45,195.701155
-13.0,13,195.758076
-36.0,36,195.806746
-11.0,11,195.847214
-51.0,51,195.853486
-38.0,38,195.853538
-51.0,51,195.947156
-33.0,33,195.965755
-20.0,20,196.037699
-51.0,51,196.055847
-51.0,51,196.055899
-11.0,11,196.110774
-15.0,15,196.110832
-51.0,51,196.222099
-19.0,19,196.324677
-51.0,51,196.330995
-2.0,2,196.340682
-51.0,51,196.38443
-51.0,51,196.384488
-19.0,19,196.421398
-19.0,19,196.492445
-22.0,22,196.509009
-2.0,2,196.519251
-20.0,20,196.612241
-51.0,51,196.627583
-40.0,40,196.654292
-34.0,34,196.718704
-23.0,23,196.73991
-33.0,33,196.804455
-51.0,51,196.933089
-51.0,51,197.002326
-51.0,51,197.024778
-43.0,43,197.05365
-20.0,20,197.05371
-51.0,51,197.253302
-51.0,51,197.270571
-51.0,51,197.288121
-51.0,51,197.28818
-26.0,26,197.366503
-51.0,51,197.461584
-51.0,51,197.504357
-51.0,51,197.504413
-3.0,3,197.519368
-16.0,16,197.53837
-51.0,51,197.602694
-51.0,51,197.743779
-3.0,3,197.758096
-51.0,51,197.758153
-51.0,51,197.777663
-8.0,8,197.815562
-51.0,51,197.835542
-9.0,9,197.845666
-4.0,4,197.85832
-51.0,51,197.98202
-51.0,51,197.982076
-50.0,50,198.061245
-51.0,51,198.097998
-13.0,13,198.155887
-43.0,43,198.176617
-27.0,27,198.181034
-51.0,51,198.202924
-27.0,27,198.269193
-34.0,34,198.340213
-51.0,51,198.358981
-4.0,4,198.359036
-51.0,51,198.388195
-51.0,51,198.509187
-51.0,51,198.590509
-51.0,51,198.590578
-3.0,3,198.603308
-5.0,5,198.61189
-51.0,51,198.616429
-4.0,4,198.620691
-8.0,8,198.649709
-15.0,15,198.712299
-51.0,51,198.725258
-4.0,4,198.741984
-30.0,30,198.745803
-51.0,51,198.801923
-34.0,34,198.822243
-12.0,12,198.868492
-3.0,3,198.880907
-2.0,2,198.888854
-51.0,51,198.91326
-51.0,51,198.916465
-17.0,17,198.965123
-51.0,51,198.971212
-51.0,51,199.056373
-46.0,46,199.065046
-51.0,51,199.140104
-51.0,51,199.146235
-20.0,20,199.207798
-51.0,51,199.234544
-51.0,51,199.243617
-28.0,28,199.25255
-11.0,11,199.256714
-5.0,5,199.265357
-9.0,9,199.291575
-23.0,23,199.355306
-45.0,45,199.425727
-42.0,42,199.455611
-51.0,51,199.464803
-8.0,8,199.483633
-51.0,51,199.549953
-9.0,9,199.585689
-51.0,51,199.622208
-51.0,51,199.67453
-51.0,51,199.697776
-2.0,2,199.706915
-14.0,14,199.738247
-34.0,34,199.769256
-51.0,51,199.809333
-24.0,24,199.84315
-8.0,8,199.874183
-51.0,51,199.913014
-51.0,51,199.954368
-51.0,51,199.981317
-37.0,37,199.987436
-4.0,4,199.993371
-6.0,6,200.011613
-16.0,16,200.03599
-51.0,51,200.07048
-51.0,51,200.130472
-4.0,4,200.142019
-44.0,44,200.166562
-12.0,12,200.181165
-7.0,7,200.211716
-11.0,11,200.211785
-51.0,51,200.229514
-51.0,51,200.27241
-27.0,27,200.314552
-51.0,51,200.404183
-51.0,51,200.416299
-51.0,51,200.447075
-51.0,51,200.500773
-21.0,21,200.534056
-11.0,11,200.542844
-35.0,35,200.54596
-10.0,10,200.564552
-51.0,51,200.59084
-16.0,16,200.604818
-26.0,26,200.694856
-51.0,51,200.75067
-51.0,51,200.77491
-20.0,20,200.778066
-51.0,51,204.037687
-44.0,44,204.180829
-51.0,51,204.184889
-51.0,51,204.212475
-8.0,8,204.212536
-51.0,51,204.243857
-9.0,9,204.247522
-14.0,14,204.300369
-4.0,4,204.316554
-22.0,22,204.33668
-32.0,32,204.340597
-51.0,51,204.376045
-15.0,15,204.384473
-7.0,7,204.403764
-39.0,39,204.449346
-2.0,2,204.455043
-18.0,18,204.455087
-4.0,4,204.469413
-51.0,51,204.474185
-51.0,51,204.549031
-25.0,25,204.572917
-35.0,35,204.59689
-51.0,51,204.674509
-51.0,51,204.74561
-51.0,51,204.771168
-46.0,46,204.775423
-48.0,48,204.863686
-51.0,51,204.945398
-26.0,26,204.960105
-51.0,51,204.963876
-51.0,51,204.968882
-35.0,35,205.119546
-41.0,41,205.143465
-51.0,51,205.168211
-51.0,51,205.202712
-51.0,51,205.367437
-51.0,51,205.391029
-51.0,51,205.416086
-3.0,3,205.430994
-51.0,51,205.451863
-4.0,4,205.470301
-9.0,9,205.474933
-7.0,7,205.503001
-26.0,26,205.517168
-10.0,10,205.549234
-7.0,7,205.582179
-48.0,48,205.595093
-3.0,3,205.595144
-37.0,37,205.639537
-19.0,19,205.67856
-37.0,37,205.683783
-51.0,51,205.824985
-49.0,49,205.867986
-47.0,47,205.900335
-51.0,51,205.914528
-51.0,51,206.065084
-51.0,51,206.107618
-51.0,51,206.150737
-7.0,7,206.150802
-51.0,51,206.166296
-20.0,20,206.170547
-4.0,4,206.170597
-10.0,10,206.21786
-17.0,17,206.242261
-22.0,22,206.330752
-51.0,51,206.370123
-51.0,51,206.388127
-2.0,2,206.395914
-51.0,51,206.428908
-5.0,5,206.452853
-32.0,32,206.472921
-51.0,51,206.609456
-48.0,48,206.620779
-41.0,41,206.645136
-51.0,51,206.727048
-51.0,51,206.873028
-29.0,29,206.878183
-51.0,51,206.889288
-51.0,51,206.920121
-47.0,47,207.122204
-51.0,51,207.149849
-51.0,51,207.160154
-51.0,51,207.210433
-46.0,46,207.38134
-51.0,51,207.433875
-51.0,51,207.444097
-51.0,51,207.474675
-28.0,28,207.576808
-22.0,22,207.586586
-41.0,41,207.591546
-34.0,34,207.616939
-23.0,23,207.69216
-17.0,17,207.702916
-8.0,8,207.745384
-14.0,14,207.765533
-8.0,8,207.788448
-3.0,3,207.803395
-51.0,51,207.849856
-51.0,51,207.855267
-12.0,12,207.920895
-51.0,51,208.049727
-51.0,51,208.085992
-51.0,51,208.137874
-21.0,21,208.194754
-51.0,51,208.194821
-11.0,11,208.250546
-51.0,51,208.313237
-21.0,21,208.357543
-10.0,10,208.362342
-51.0,51,208.39586
-51.0,51,208.451781
-16.0,16,208.479322
-34.0,34,208.531595
-39.0,39,208.561662
-31.0,31,208.610536
-15.0,15,208.636296
-42.0,42,208.692065
-16.0,16,208.69212
-51.0,51,208.777578
-31.0,31,208.781952
-39.0,39,208.87225
-2.0,2,208.881664
-44.0,44,208.896857
-51.0,51,209.035126
-51.0,51,209.040283
-51.0,51,209.139373
-51.0,51,209.153492
-6.0,6,209.167525
-3.0,3,209.182849
-4.0,4,209.201617
-51.0,51,209.285015
-51.0,51,209.290083
-7.0,7,209.327315
-18.0,18,209.378758
-2.0,2,209.388155
-48.0,48,209.397542
-51.0,51,209.458138
-19.0,19,209.487207
-24.0,24,209.502289
-45.0,45,209.547081
-24.0,24,209.607324
-2.0,2,209.614058
-7.0,7,209.641641
-51.0,51,209.688032
-51.0,51,209.718058
-51.0,51,209.774335
-27.0,27,209.816387
-51.0,51,209.878604
-21.0,21,209.906192
-5.0,5,209.929165
-51.0,51,209.947632
-51.0,51,209.991971
-31.0,31,210.072476
-51.0,51,210.096611
-33.0,33,210.135016
-14.0,14,210.135086
-51.0,51,210.141289
-15.0,15,210.153878
-23.0,23,210.235038
-33.0,33,210.270935
-51.0,51,210.327701
-51.0,51,210.353863
-7.0,7,210.358346
-51.0,51,210.445317
-51.0,51,210.486061
-19.0,19,210.537226
-49.0,49,210.593792
-51.0,51,210.598404
-49.0,49,210.709469
-51.0,51,210.764493
-48.0,48,210.793462
-49.0,49,210.793529
-2.0,2,210.799409
-24.0,24,210.834882
-16.0,16,210.84097
-51.0,51,210.876434
-28.0,28,210.882519
-32.0,32,210.93733
-51.0,51,210.989794
-51.0,51,211.032742
-51.0,51,211.039067
-18.0,18,211.045332
-6.0,6,211.05148
-12.0,12,211.089595
-11.0,11,211.093704
-49.0,49,211.097949
-8.0,8,211.129204
-51.0,51,211.255783
-45.0,45,211.286611
-51.0,51,211.319023
-51.0,51,211.346313
-7.0,7,211.346377
-24.0,24,211.350159
-5.0,5,211.364128
-30.0,30,211.409328
-42.0,42,211.563562
-51.0,51,211.58164
-51.0,51,211.585955
-51.0,51,211.644047
-16.0,16,211.652376
-31.0,31,211.68795
-29.0,29,211.69352
-18.0,18,211.710633
-18.0,18,211.744593
-51.0,51,211.801527
-48.0,48,211.838732
-45.0,45,211.861658
-24.0,24,211.915498
-51.0,51,211.950081
-28.0,28,211.969816
-51.0,51,212.082909
-35.0,35,212.091142
-51.0,51,212.115476
-47.0,47,212.147295
-23.0,23,212.202563
-51.0,51,212.278941
-50.0,50,212.282907
-51.0,51,212.354832
-19.0,19,212.359211
-5.0,5,212.376162
-51.0,51,212.406601
-51.0,51,212.469371
-51.0,51,212.529793
-51.0,51,212.541615
-51.0,51,212.567695
-51.0,51,212.623204
-13.0,13,212.664056
-31.0,31,212.664109
-4.0,4,212.683308
-51.0,51,212.69711
-51.0,51,212.715331
-15.0,15,212.733048
-34.0,34,212.849384
-51.0,51,212.879138
-51.0,51,212.888322
-19.0,19,212.916406
-51.0,51,212.925188
-29.0,29,215.318518
-39.0,39,215.340284
-51.0,51,215.351006
-51.0,51,215.36304
-19.0,19,215.382415
-12.0,12,215.386015
-10.0,10,215.389497
-10.0,10,215.423882
-24.0,24,215.482832
-51.0,51,215.56156
-51.0,51,215.58088
-51.0,51,215.620014
-51.0,51,215.661394
-26.0,26,215.66146
-5.0,5,215.675017
-6.0,6,215.691831
-34.0,34,215.720004
-51.0,51,215.724556
-9.0,9,215.758133
-7.0,7,215.790825
-7.0,7,215.822548
-51.0,51,215.870965
-2.0,2,215.882337
-43.0,43,215.88747
-51.0,51,215.972202
-12.0,12,216.028684
-51.0,51,216.081659
-51.0,51,216.136705
-51.0,51,216.141929
-43.0,43,216.247455
-51.0,51,216.337795
-46.0,46,216.366794
-51.0,51,216.39675
-51.0,51,216.501431
-16.0,16,216.579509
-51.0,51,216.589664
-51.0,51,216.620219
-51.0,51,216.651555
-29.0,29,216.730553
-33.0,33,216.82208
-51.0,51,216.850956
-51.0,51,216.879753
-6.0,6,216.910009
-50.0,50,216.976613
-40.0,40,217.014652
-43.0,43,217.059608
-10.0,10,217.064456
-34.0,34,217.074231
-25.0,25,217.099378
-22.0,22,217.185712
-49.0,49,217.305325
-51.0,51,217.320892
-51.0,51,217.352387
-7.0,7,217.352444
-3.0,3,217.36854
-51.0,51,217.420417
-39.0,39,217.463177
-16.0,16,217.476985
-3.0,3,217.488653
-4.0,4,217.504712
-51.0,51,217.55811
-51.0,51,217.572624
-20.0,20,217.673968
-51.0,51,217.703602
-51.0,51,217.759947
-23.0,23,217.785945
-3.0,3,217.797096
-51.0,51,217.806985
-2.0,2,217.817204
-12.0,12,217.856862
-24.0,24,217.939148
-2.0,2,217.94862
-51.0,51,217.953973
-51.0,51,218.00351
-6.0,6,218.028459
-21.0,21,218.04734
-51.0,51,218.092259
-2.0,2,218.099622
-17.0,17,218.112786
-51.0,51,218.162739
-14.0,14,218.228644
-51.0,51,218.248227
-6.0,6,218.276959
-51.0,51,218.32735
-51.0,51,218.341648
-25.0,25,218.374191
-51.0,51,218.426294
-28.0,28,218.432866
-6.0,6,218.445774
-44.0,44,218.47122
-42.0,42,218.508949
-22.0,22,218.515528
-51.0,51,218.604172
-51.0,51,218.653044
-51.0,51,218.691992
-51.0,51,218.7016
-34.0,34,218.737176
-3.0,3,218.749491
-30.0,30,218.773583
-27.0,27,218.878881
-5.0,5,218.901473
-51.0,51,218.933578
-51.0,51,218.942212
-51.0,51,219.012137
-51.0,51,219.12693
-51.0,51,219.148098
-51.0,51,219.157126
-39.0,39,219.172315
-19.0,19,219.254067
-51.0,51,219.343289
-51.0,51,219.362947
-51.0,51,219.369058
-37.0,37,219.412242
-19.0,19,219.448645
-17.0,17,219.475222
-17.0,17,219.498518
-51.0,51,219.527986
-51.0,51,219.55227
-51.0,51,219.631427
-51.0,51,219.657112
-36.0,36,219.663772
-51.0,51,219.687823
-35.0,35,219.790478
-51.0,51,219.82683
-51.0,51,219.874239
-48.0,48,219.896142
-51.0,51,220.026922
-51.0,51,220.061402
-16.0,16,220.097727
-51.0,51,220.106141
-51.0,51,220.122629
-16.0,16,220.190644
-27.0,27,220.220078
-16.0,16,220.257882
-51.0,51,220.278953
-7.0,7,220.287092
-51.0,51,220.312957
-42.0,42,220.400675
-27.0,27,220.405055
-31.0,31,220.413285
-33.0,33,220.455328
-13.0,13,220.459526
-2.0,2,220.467973
-51.0,51,220.616802
-51.0,51,220.62974
-38.0,38,220.629791
-9.0,9,220.655511
-51.0,51,220.672606
-9.0,9,220.688608
-11.0,11,220.70919
-4.0,4,220.726726
-29.0,29,220.743943
-7.0,7,220.756659
-3.0,3,220.769007
-39.0,39,220.783434
-10.0,10,220.820383
-33.0,33,220.859095
-51.0,51,220.871546
-48.0,48,220.922675
-51.0,51,220.993067
-23.0,23,221.019552
-4.0,4,221.037163
-51.0,51,221.050493
-51.0,51,221.067831
-20.0,20,221.081029
-21.0,21,221.11741
-34.0,34,221.195878
-12.0,12,221.241508
-51.0,51,221.244739
-5.0,5,221.266941
-51.0,51,221.275512
-5.0,5,221.296143
-46.0,46,221.299103
-14.0,14,221.299147
-4.0,4,221.309114
-9.0,9,221.33497
-29.0,29,221.380202
-22.0,22,221.392678
-42.0,42,221.501868
-51.0,51,221.50192
-51.0,51,221.584052
-51.0,51,221.598636
-51.0,51,221.704175
-51.0,51,221.70424
-2.0,2,221.712388
-46.0,46,221.774592
-51.0,51,221.777668
-12.0,12,221.827391
-9.0,9,221.861075
-51.0,51,221.900867
-51.0,51,221.909623
-7.0,7,221.930549
-2.0,2,221.938771
-20.0,20,221.947296
-3.0,3,221.960174
-51.0,51,221.985035
-28.0,28,222.014556
-26.0,26,222.07237
-51.0,51,222.123247
-2.0,2,222.130859
-51.0,51,222.140048
-38.0,38,222.1489
-19.0,19,222.212431
-5.0,5,222.233729
-51.0,51,222.260675
-51.0,51,222.325873
-51.0,51,222.352246
-6.0,6,222.376521
-8.0,8,222.409468
-51.0,51,222.430753
-51.0,51,222.454951
-9.0,9,222.482331
-51.0,51,222.512819
-8.0,8,222.547042
-43.0,43,222.564269
-51.0,51,222.616163
-51.0,51,222.696286
-29.0,29,222.746155
-51.0,51,222.75489
-51.0,51,222.770564
-11.0,11,222.799943
-34.0,34,222.880596
